,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_Predicted
6402,FDH50,OUT046,2646.763452537728
6403,FDU57,OUT013,2728.0921969463516
6404,FDA56,OUT027,3326.165608610565
6405,FDZ15,OUT017,1948.266745088722
6406,FDY51,OUT049,3626.650972259741
6407,DRF03,OUT046,1022.8507080555062
6408,NCV06,OUT017,3588.655880864364
6409,FDA21,OUT013,2732.2361079085977
6410,NCQ53,OUT027,4953.999106873879
6411,NCO29,OUT027,4139.627728559378
6412,FDT26,OUT018,1581.9786322943662
6413,FDI21,OUT035,1097.5142493598025
6414,NCI55,OUT013,1902.6719431890863
6415,FDZ04,OUT010,-861.1417211702558
6416,FDL27,OUT046,1063.8271969925531
6417,FDS45,OUT035,1932.208649443835
6418,NCG43,OUT019,-989.9612753961808
6419,FDU28,OUT018,3223.5871376796667
6420,FDO20,OUT013,3523.1912639013317
6421,NCG55,OUT013,1899.9015292005795
6422,NCM42,OUT017,1962.1913050754467
6423,NCG07,OUT018,3252.6496313417274
6424,NCQ29,OUT019,1488.6274646566192
6425,NCV05,OUT010,791.6109680712095
6426,NCO02,OUT018,772.9707149135827
6427,FDH19,OUT018,2417.0030622170807
6428,DRG13,OUT017,2758.746102031704
6429,FDI57,OUT035,3540.8795305647
6430,FDX51,OUT045,3553.7107962675755
6431,FDW33,OUT049,1977.7253675197296
6432,DRE12,OUT013,1917.2491211673384
6433,FDY31,OUT035,2751.2223501171775
6434,FDR31,OUT049,2825.4489217142864
6435,FDS55,OUT035,2737.0751649151225
6436,DRL60,OUT035,2750.441055174296
6437,FDW55,OUT010,1615.3544845635636
6438,FDT11,OUT010,1627.028968370904
6439,FDO50,OUT046,1019.2545118224766
6440,FDD28,OUT049,1163.7248192452394
6441,FDN28,OUT017,1962.1705389977037
6442,FDS35,OUT018,765.4371941739057
6443,FDB38,OUT035,2724.7357097928807
6444,FDT07,OUT018,3259.9983031660176
6445,FDC53,OUT046,1883.8078054981715
6446,NCT41,OUT046,2678.005498730373
6447,FDR40,OUT027,2501.372254920182
6448,FDH32,OUT018,1593.5552667018662
6449,FDN60,OUT045,2692.53295157287
6450,FDR33,OUT035,1928.0716234682316
6451,FDB59,OUT027,4953.607842639669
6452,FDS07,OUT046,1846.8986776986999
6453,FDD02,OUT013,1911.2796168030823
6454,FDH05,OUT035,3542.212185569051
6455,FDR04,OUT049,2007.0423816717869
6456,DRJ47,OUT046,2675.7167081932603
6457,FDW50,OUT018,2418.2828613911997
6458,NCJ17,OUT018,756.276571255022
6459,FDH60,OUT045,3536.806014598431
6460,DRL60,OUT045,2729.158258051736
6461,FDS32,OUT010,-51.22327058282599
6462,FDM58,OUT027,3311.061284142451
6463,FDK10,OUT017,2784.498594806195
6464,NCS30,OUT035,1910.6089106745583
6465,FDY15,OUT017,2714.5113354815585
6466,FDC53,OUT013,1927.0041191333498
6467,FDK45,OUT046,1869.0775720710092
6468,FDH26,OUT018,1591.4553641370592
6469,NCW06,OUT010,1592.15079817655
6470,FDV37,OUT013,3544.2155925360757
6471,FDB52,OUT045,3531.846975907283
6472,FDF41,OUT046,3488.121885349051
6473,FDA39,OUT049,1186.60261332938
6474,FDE56,OUT035,1038.3323543611511
6475,FDC56,OUT018,1591.1754272995597
6476,FDT26,OUT045,1867.00669310429
6477,FDR21,OUT017,2743.702838259893
6478,FDC14,OUT046,1034.847783446608
6479,FDI32,OUT035,1857.8278971647032
6480,FDI02,OUT035,1881.1369894334605
6481,FDE22,OUT018,2440.628241109167
6482,FDW26,OUT046,3496.4592374611047
6483,FDA36,OUT019,731.1872343463021
6484,NCS06,OUT027,4972.565921352474
6485,NCX05,OUT035,1887.7594215020647
6486,FDU19,OUT035,2743.7132445419966
6487,FDA49,OUT035,1062.003197599735
6488,NCZ42,OUT049,3653.127208803743
6489,FDX32,OUT010,795.7104333692589
6490,FDR01,OUT013,3571.24633066199
6491,FDQ15,OUT013,1030.1928090326955
6492,FDQ14,OUT019,692.8883893994991
6493,FDS56,OUT035,3578.451971092487
6494,DRJ24,OUT018,2409.4978948198714
6495,FDG52,OUT027,2472.8871885718618
6496,FDF59,OUT017,1956.210286678907
6497,DRM49,OUT017,1098.1978734261768
6498,NCP02,OUT013,1094.195765718482
6499,FDW13,OUT045,1056.5254033668643
6500,FDV12,OUT017,1927.3253747173253
6501,FDH14,OUT017,1930.8024602511703
6502,FDQ20,OUT017,1131.3350726147314
6503,FDT45,OUT013,1087.7527332622349
6504,NCM26,OUT019,687.7842931475495
6505,FDJ22,OUT027,4940.796715419474
6506,FDD29,OUT017,3601.807612272167
6507,FDA13,OUT045,1045.4169816409758
6508,FDV47,OUT035,1071.4086518842807
6509,FDS57,OUT046,2663.6777713076963
6510,DRG36,OUT035,2716.0105017091737
6511,FDK38,OUT027,4143.599974900924
6512,DRJ49,OUT035,1933.098401225443
6513,FDR37,OUT035,2719.607931897104
6514,NCS53,OUT035,2716.9395873696594
6515,FDR22,OUT018,1596.273710905951
6516,NCP42,OUT018,3272.883615721631
6517,FDK38,OUT010,787.6146876930968
6518,NCC43,OUT046,3511.197901605018
6519,FDH57,OUT049,1994.0147699115316
6520,FDQ25,OUT035,2749.804969736707
6521,FDA11,OUT046,1049.9748341436875
6522,FDG31,OUT049,1165.1393202136696
6523,FDW28,OUT018,3227.398118873296
6524,FDV14,OUT049,1145.1143644158492
6525,FDB60,OUT018,3267.155273391434
6526,FDU43,OUT027,4937.773289028353
6527,DRH11,OUT045,1069.3794636619918
6528,FDC48,OUT019,-932.4187958828504
6529,DRK39,OUT046,1049.611888890575
6530,FDB20,OUT049,1171.0763375875388
6531,FDE51,OUT013,1080.856222756655
6532,FDX36,OUT013,3537.979655254855
6533,NCT29,OUT046,1857.4293003627283
6534,FDU45,OUT049,1983.1136194179205
6535,FDF56,OUT049,2779.607907810211
6536,FDW07,OUT010,-936.0700004800985
6537,FDR52,OUT027,4947.818905101024
6538,FDB45,OUT018,1591.908034451734
6539,NCT42,OUT027,4154.208669284
6540,FDP52,OUT046,3491.6997138710567
6541,FDI50,OUT027,4971.711840715435
6542,FDU48,OUT017,1924.0390815926398
6543,FDS43,OUT035,3564.221223119751
6544,NCM41,OUT013,1075.1289382065315
6545,FDP37,OUT018,1566.0346518896615
6546,FDJ44,OUT045,2695.5758834861244
6547,FDY38,OUT019,1476.7359087469497
6548,FDC20,OUT017,1127.733681038038
6549,FDF02,OUT017,1915.135602786772
6550,FDX38,OUT018,782.3636901139496
6551,FDN50,OUT027,2477.5565221392944
6552,FDA07,OUT045,1904.9308404598457
6553,FDT49,OUT027,3287.0650149948233
6554,FDA09,OUT049,2778.0854301509207
6555,FDV43,OUT017,1098.67120792704
6556,FDK58,OUT019,-128.0674221346644
6557,FDL22,OUT013,1074.0836970897624
6558,FDP56,OUT017,1126.4258199753808
6559,DRL47,OUT049,1984.6356503772788
6560,NCT17,OUT046,3519.1171840734232
6561,FDR12,OUT017,2771.366242389234
6562,FDD39,OUT018,3236.858528382136
6563,FDG04,OUT018,2440.0442587016587
6564,FDV19,OUT017,2764.950030003296
6565,FDS55,OUT019,687.560128403549
6566,FDM50,OUT013,1085.0284069811776
6567,DRF13,OUT046,2694.5753900661302
6568,FDJ48,OUT013,3556.617139462258
6569,FDM20,OUT013,3565.1790587999258
6570,FDP24,OUT045,1858.2221317000135
6571,FDC16,OUT035,1094.9585714713653
6572,NCB42,OUT017,1955.159096303399
6573,FDN01,OUT010,772.4053246685019
6574,FDT34,OUT045,1856.0472793092126
6575,FDA52,OUT027,4098.009391789575
6576,NCC18,OUT010,693.8708790261151
6577,NCR41,OUT017,1938.0778022152779
6578,FDX23,OUT017,1961.0267943896224
6579,FDP39,OUT010,-885.3562151461165
6580,NCH07,OUT035,2719.188570154425
6581,FDW47,OUT019,-137.34291167583797
6582,DRD13,OUT035,1077.9063483629109
6583,FDR48,OUT013,2707.138760181403
6584,FDE17,OUT010,784.0456896354119
6585,FDP60,OUT046,1866.3358840858446
6586,FDD57,OUT017,1936.1226495950862
6587,FDW13,OUT010,-890.5261047870733
6588,FDN24,OUT045,1038.6552263636902
6589,FDJ34,OUT017,1928.4787174060154
6590,FDD46,OUT013,2717.2004403295496
6591,FDF46,OUT019,-144.66039582717576
6592,NCE43,OUT010,747.7951018348529
6593,FDN27,OUT035,1892.501779883246
6594,FDW52,OUT049,2811.493293589646
6595,DRH03,OUT046,1030.360423079174
6596,NCM29,OUT045,1899.8714517284652
6597,FDR58,OUT049,1176.6553486418293
6598,FDY50,OUT046,1027.1761623916668
6599,FDE16,OUT017,3606.914000281323
6600,NCE31,OUT049,1129.7053129000988
6601,FDE53,OUT045,1898.3968934682366
6602,DRK11,OUT045,2738.3350005978864
6603,DRH13,OUT013,1922.5606952620294
6604,FDA11,OUT018,790.3345654527494
6605,DRL35,OUT027,2478.9413262817907
6606,DRF36,OUT027,4956.048981770676
6607,FDI07,OUT017,3596.5281047556527
6608,FDI32,OUT013,1854.393417392908
6609,DRL60,OUT018,2444.1562774918675
6610,NCY17,OUT035,1034.9001399211186
6611,DRH36,OUT019,-958.3252836659353
6612,FDX02,OUT035,3548.915499264742
6613,FDG46,OUT049,2000.1850483595529
6614,FDM60,OUT017,1134.8997044474909
6615,FDJ22,OUT018,3237.5056329892523
6616,FDU59,OUT013,2731.7729557982548
6617,FDL38,OUT045,1070.1379037719666
6618,FDZ23,OUT013,2712.8451816545767
6619,FDX52,OUT018,3257.8027961679036
6620,NCB42,OUT045,1902.0085496496097
6621,NCU18,OUT017,1932.6366385769163
6622,FDI32,OUT019,-213.51314943161583
6623,DRZ11,OUT013,1894.2631422252714
6624,NCL54,OUT017,2755.3071180480983
6625,FDS19,OUT035,1075.9903119548726
6626,DRB13,OUT049,3664.6822890540225
6627,DRI51,OUT010,768.650941795335
6628,FDS57,OUT027,3282.116276915972
6629,FDT39,OUT045,2739.801446997416
6630,FDH48,OUT010,-882.6715096768874
6631,NCB18,OUT010,-886.8886833661836
6632,FDR25,OUT027,4917.975797452787
6633,FDV21,OUT035,1873.3178801400381
6634,DRH23,OUT049,1171.14044644754
6635,FDS52,OUT018,1624.7735096714816
6636,NCC31,OUT010,801.8583766082695
6637,FDU03,OUT017,2738.309437400533
6638,FDG50,OUT049,1183.2739017814256
6639,FDY31,OUT013,2747.7616432495297
6640,FDX39,OUT027,4952.150733998927
6641,FDE46,OUT019,696.2419222299598
6642,NCN29,OUT045,1067.6892330310213
6643,DRF13,OUT017,2773.082471261235
6644,FDT46,OUT019,-945.6059813852689
6645,FDS58,OUT046,2710.4277108294646
6646,FDX52,OUT019,1523.762533300094
6647,FDP27,OUT010,1574.8544449461872
6648,FDX44,OUT049,1170.2050216130287
6649,DRO35,OUT046,1863.7230483709125
6650,FDC59,OUT045,1050.9086345455873
6651,FDB12,OUT049,1971.699072442342
6652,FDU26,OUT035,1901.2307713619914
6653,NCF30,OUT018,1568.0470473444877
6654,FDX20,OUT013,3570.119428822628
6655,FDN02,OUT035,3542.5222850675473
6656,DRC27,OUT010,1593.6992847537929
6657,FDZ38,OUT019,702.8156114220667
6658,DRH25,OUT010,-870.8566955923495
6659,FDK21,OUT046,3535.80218928864
6660,FDT01,OUT049,3591.7951101673752
6661,FDZ09,OUT049,2782.062011321106
6662,DRL37,OUT018,769.0820207606238
6663,FDN49,OUT018,742.5063929707352
6664,FDC22,OUT045,3524.069929423985
6665,FDT33,OUT018,2443.6428666915517
6666,NCB43,OUT018,3219.377810172976
6667,DRI25,OUT027,2468.850658020341
6668,FDD21,OUT046,1873.2524661684083
6669,FDS23,OUT035,1898.7454613535479
6670,FDS13,OUT010,1576.1589441266913
6671,DRI03,OUT019,721.7819776154622
6672,FDU58,OUT045,3567.344313693642
6673,FDL09,OUT027,4090.197193156341
6674,FDS12,OUT010,-106.43164609385326
6675,FDP03,OUT013,1918.934297874526
6676,FDI21,OUT027,2494.491833439163
6677,FDW45,OUT046,2677.9334299675356
6678,NCA18,OUT010,-47.165310499998895
6679,FDN32,OUT027,4129.993629186186
6680,FDR15,OUT027,4143.577012903209
6681,DRK11,OUT049,2833.3565362590307
6682,DRG49,OUT018,3258.44353843276
6683,FDD29,OUT046,3523.2804783637293
6684,FDE33,OUT010,-890.6599615637035
6685,FDJ58,OUT010,739.5955593148367
6686,FDM46,OUT049,1138.1845400803113
6687,FDD23,OUT035,3566.6901469720933
6688,DRM35,OUT027,4131.173666112992
6689,DRC25,OUT018,794.3793875808333
6690,FDL36,OUT049,1146.3353459145155
6691,FDD41,OUT013,1907.041330837442
6692,FDV19,OUT049,2810.217711326519
6693,FDR44,OUT049,1984.2024258068752
6694,FDX50,OUT017,1915.0814098338044
6695,DRC25,OUT045,1079.3930469023046
6696,FDA15,OUT027,4974.257054764687
6697,FDX22,OUT046,3534.3737169011674
6698,FDJ50,OUT045,1080.0233631843503
6699,FDT13,OUT019,1528.7375567445058
6700,FDN12,OUT013,1888.3474699211713
6701,FDD58,OUT045,1895.5661885347283
6702,FDM04,OUT013,1088.599727088395
6703,FDA23,OUT049,1992.997254001207
6704,FDW28,OUT010,1567.2856045706087
6705,FDA45,OUT018,2374.2878628598755
6706,NCO26,OUT045,1891.3228095529494
6707,FDV26,OUT035,3533.046587410455
6708,FDC50,OUT027,2445.767149331721
6709,NCV05,OUT027,4142.712647940495
6710,FDW48,OUT018,777.283860418778
6711,FDS55,OUT013,2733.621996755277
6712,FDX32,OUT045,2691.0645880692346
6713,FDC53,OUT035,1930.4717888612674
6714,FDG35,OUT018,2420.841132398963
6715,NCC30,OUT010,777.8188990387996
6716,NCZ17,OUT045,1053.7750065094506
6717,FDZ56,OUT049,2809.9243088210515
6718,NCS05,OUT013,1916.642669810673
6719,DRC25,OUT027,2511.7270791056017
6720,FDW59,OUT046,1044.3989799680821
6721,FDB36,OUT017,1957.4074628112044
6722,FDT37,OUT045,3549.753880143001
6723,FDG47,OUT035,3552.466177513521
6724,FDM45,OUT045,1884.4676097255406
6725,FDQ40,OUT027,4138.5742644131915
6726,FDF34,OUT049,3655.0738223263716
6727,FDP24,OUT017,1911.288465874555
6728,FDT55,OUT019,692.6846356215567
6729,FDH60,OUT046,3486.234896264903
6730,FDF57,OUT035,2744.924845502942
6731,NCX29,OUT046,2680.9641661900887
6732,FDD34,OUT013,2751.802180773686
6733,FDQ15,OUT049,1110.6685584548836
6734,FDL12,OUT035,1053.3073622508746
6735,FDS22,OUT013,1078.2068402406576
6736,NCM29,OUT018,1614.875476881102
6737,FDO24,OUT049,2829.9756047004203
6738,NCJ43,OUT046,2708.1704752959604
6739,FDA37,OUT046,1871.373920308462
6740,NCM07,OUT018,787.5227070553087
6741,FDT49,OUT035,1889.9498881581205
6742,FDP23,OUT035,3577.282133524025
6743,DRF51,OUT018,733.291900427987
6744,NCZ41,OUT017,1918.8646049400234
6745,DRJ11,OUT049,3632.4144188386354
6746,FDP37,OUT017,1904.108986054656
6747,FDT60,OUT019,-146.26897864180296
6748,FDA09,OUT035,2701.047904288919
6749,FDJ46,OUT046,2692.2186031570927
6750,FDO48,OUT013,3557.2042219612003
6751,FDS59,OUT018,1598.9589453054202
6752,FDH44,OUT046,2679.463540895229
6753,NCM05,OUT035,3569.451588598934
6754,NCU06,OUT019,1491.842679557374
6755,FDV13,OUT049,1156.2197362739726
6756,FDA23,OUT013,1912.4441950993344
6757,FDJ60,OUT017,2745.9011428178655
6758,FDN13,OUT049,1939.7202903919804
6759,DRF49,OUT035,1914.3593700462566
6760,FDK20,OUT018,1604.822639815359
6761,FDB27,OUT027,4966.066972760115
6762,NCS18,OUT046,1864.1403919910667
6763,FDZ49,OUT027,4933.951835172398
6764,FDN32,OUT035,2733.0755902981255
6765,FDO37,OUT049,3655.6692987240094
6766,NCD31,OUT018,2439.443431698727
6767,NCV30,OUT027,2457.5129092689567
6768,FDY49,OUT049,2811.9937370196467
6769,FDM10,OUT027,4934.777039419972
6770,FDT11,OUT046,3534.3504639771827
6771,FDD39,OUT013,3539.74520414332
6772,NCL31,OUT035,1898.7420598373021
6773,FDZ47,OUT035,1880.4660243483206
6774,NCU18,OUT019,682.5337569826768
6775,FDJ58,OUT027,4106.584407096818
6776,FDX12,OUT010,1600.1532236877626
6777,FDV60,OUT018,3213.915517219587
6778,NCB19,OUT027,2481.8568110117812
6779,FDH45,OUT019,-995.2187221387346
6780,FDB03,OUT013,3510.2944392737145
6781,FDI27,OUT017,1139.7755673282388
6782,FDN22,OUT017,3548.5852572617096
6783,FDQ37,OUT035,3527.7965717969973
6784,FDM02,OUT035,1076.0531878315921
6785,FDW38,OUT046,1025.8761093167227
6786,FDP34,OUT019,643.3551727558097
6787,FDY55,OUT046,3518.2888435357554
6788,FDL34,OUT013,1899.9241219165795
6789,FDA09,OUT018,2394.60058171537
6790,FDM51,OUT017,1949.7144937478342
6791,FDI34,OUT018,3246.283130773636
6792,NCD31,OUT017,2777.5807695697313
6793,FDW33,OUT035,1900.6605239746175
6794,NCP05,OUT035,2725.144585307138
6795,FDL56,OUT013,1052.6528394243765
6796,FDN01,OUT027,4132.43370006115
6797,FDA25,OUT045,1872.4353110012505
6798,FDF08,OUT010,-887.0047421324214
6799,FDH08,OUT035,3581.0758369677333
6800,DRH03,OUT049,1154.1256222259913
6801,FDQ31,OUT018,791.5979098091719
6802,FDO10,OUT017,1124.2526574368585
6803,FDT39,OUT049,2838.1857289651034
6804,FDM22,OUT027,2479.415577743979
6805,FDR21,OUT010,750.0488258580629
6806,FDQ01,OUT017,3539.580168051927
6807,FDZ03,OUT049,3624.7013134434847
6808,NCK05,OUT018,750.8116944749405
6809,FDW55,OUT013,3564.320648469068
6810,FDF47,OUT049,3602.02375382412
6811,DRO59,OUT019,-959.4004615219953
6812,NCM55,OUT046,3500.1682267603974
6813,FDY31,OUT017,2783.0390964553017
6814,FDJ57,OUT019,730.9326012298068
6815,FDV51,OUT018,2424.1739500002723
6816,DRG36,OUT046,2669.3414164678943
6817,DRF13,OUT013,2747.0544812644694
6818,NCJ54,OUT045,3540.9152019054545
6819,NCP42,OUT049,3656.263817040818
6820,NCF30,OUT035,1874.4636407981702
6821,FDY44,OUT027,4960.341562209314
6822,FDX09,OUT049,2814.5001095160187
6823,NCU30,OUT017,2787.7928312160548
6824,FDU49,OUT049,1150.241046971324
6825,FDC48,OUT017,1133.6715951153665
6826,FDJ21,OUT013,2724.320793499026
6827,NCX41,OUT049,3631.288896611585
6828,FDT36,OUT046,1018.148098381442
6829,FDK28,OUT027,4967.2882828489755
6830,DRI49,OUT035,1037.9861078199067
6831,NCM54,OUT019,-146.13316524211746
6832,FDD48,OUT018,1613.5351755379559
6833,NCF30,OUT010,-99.87880009547689
6834,FDX03,OUT049,1149.263124754348
6835,FDZ33,OUT013,2718.0429495455683
6836,FDB39,OUT019,-950.3989262290545
6837,DRM11,OUT018,3261.770186716716
6838,DRE48,OUT017,3616.258578280108
6839,NCL31,OUT045,1877.3948242224103
6840,FDB11,OUT017,3579.5199842871725
6841,FDX14,OUT049,1151.3557999351447
6842,NCM29,OUT027,3318.0687986704743
6843,FDH47,OUT045,1860.4740455412677
6844,FDG09,OUT013,2712.291542161506
6845,FDP25,OUT049,3639.06486613416
6846,FDY27,OUT027,4150.8669737296495
6847,DRM59,OUT017,2795.804744791595
6848,DRI03,OUT018,2451.3288379700034
6849,FDY03,OUT019,-159.6465634336762
6850,NCV17,OUT049,1981.5889257461397
6851,NCJ17,OUT013,1059.2892793701844
6852,NCP54,OUT017,1938.5406240705984
6853,FDZ15,OUT049,1993.516029221293
6854,NCR05,OUT018,3257.115713962542
6855,FDX03,OUT019,-972.6382307463575
6856,FDQ12,OUT045,3542.190744661977
6857,FDC21,OUT013,1902.5631946016676
6858,FDQ40,OUT018,2435.3298349862516
6859,FDI07,OUT027,4961.637938680235
6860,FDQ25,OUT049,2826.908329593776
6861,NCK18,OUT035,2756.356294362112
6862,DRI25,OUT010,-883.0323792940198
6863,DRA24,OUT049,2798.2608167394337
6864,FDA32,OUT045,3540.702192081436
6865,FDE59,OUT018,774.1064066877856
6866,FDY59,OUT046,1052.6266421367231
6867,FDQ20,OUT045,1078.2085350928858
6868,FDB21,OUT018,3233.848023029028
6869,FDB41,OUT019,-999.7571274275567
6870,DRG11,OUT013,1908.9937978317776
6871,FDV10,OUT019,-956.5587967646809
6872,FDI41,OUT013,2712.729640586018
6873,FDN10,OUT017,1944.0816680239752
6874,NCM17,OUT018,781.1816159786299
6875,DRG37,OUT019,699.8710722069238
6876,FDA21,OUT045,2714.4093890492177
6877,FDM27,OUT013,2697.105653165818
6878,FDA32,OUT049,3639.089458666567
6879,NCZ53,OUT049,3651.1084017546245
6880,FDW40,OUT035,2713.3158464608314
6881,FDS52,OUT035,1931.0296012924487
6882,FDM58,OUT010,-75.2349899684491
6883,NCE54,OUT019,-965.2861590537889
6884,FDS11,OUT035,3570.2634570059536
6885,FDL20,OUT049,1950.6026855782263
6886,FDX13,OUT027,4968.077264550697
6887,FDR21,OUT013,2708.4726669066013
6888,FDV28,OUT018,734.3880171031069
6889,FDZ51,OUT017,1941.9054409142566
6890,FDD46,OUT045,2699.2798255862235
6891,FDE23,OUT018,764.2426741343422
6892,NCF55,OUT045,1084.5941762375787
6893,FDU12,OUT013,3540.801451067253
6894,FDZ22,OUT049,1169.2641485620989
6895,FDI44,OUT013,1055.9454469478685
6896,FDH50,OUT017,3550.3149537810605
6897,FDE57,OUT049,2822.144662080793
6898,DRJ51,OUT013,3540.2537529595265
6899,FDX52,OUT045,3542.8143067394094
6900,DRN47,OUT017,2777.1442356748994
6901,FDT21,OUT049,3657.4699090808417
6902,FDY21,OUT045,3493.340839139616
6903,FDG21,OUT019,627.9046785388587
6904,FDS58,OUT035,2750.5430849805925
6905,FDA26,OUT018,3279.4550689752914
6906,FDY16,OUT027,4104.223746754168
6907,FDF20,OUT046,3517.0301415300137
6908,FDI15,OUT013,3524.331610900683
6909,FDC47,OUT010,1559.1776466935974
6910,FDL08,OUT035,3563.3351569937004
6911,FDF08,OUT013,1071.0556667920994
6912,FDN03,OUT035,3576.4625226689877
6913,FDG34,OUT017,1946.7634766511424
6914,FDA56,OUT045,1907.9872780433977
6915,NCI17,OUT027,3285.704140230613
6916,NCO17,OUT049,1984.351749617044
6917,FDK55,OUT017,1108.8587270079076
6918,FDD10,OUT017,2748.1607611701775
6919,NCH18,OUT013,3564.950686891755
6920,NCA53,OUT045,1077.265271083142
6921,DRJ24,OUT010,744.2686917974272
6922,DRN35,OUT013,1084.1598690767034
6923,FDC47,OUT018,3225.568084143766
6924,FDN48,OUT018,770.4732579612206
6925,FDR27,OUT027,3285.327369574019
6926,FDS33,OUT019,-985.2476995843199
6927,DRL11,OUT035,2739.2886324879137
6928,FDQ21,OUT017,1929.7070629657874
6929,FDY37,OUT046,1858.8689179980424
6930,FDS35,OUT013,1068.3866797173491
6931,DRD60,OUT046,2683.853821536488
6932,DRP47,OUT046,3476.785261460148
6933,NCY41,OUT027,2462.519891558768
6934,FDR59,OUT049,3627.3781899428377
6935,FDM36,OUT019,689.004422105312
6936,NCI42,OUT027,4953.965808469728
6937,FDA31,OUT017,2759.5919562813615
6938,FDY33,OUT035,2744.924845502942
6939,FDV40,OUT045,1061.8688456801021
6940,NCW17,OUT018,1599.1653588658075
6941,FDN38,OUT013,3556.4766816189185
6942,FDQ11,OUT019,1523.2771594998428
6943,FDG34,OUT045,1893.6457464476048
6944,NCN14,OUT049,2782.6098363931424
6945,FDY46,OUT027,4942.673254791036
6946,FDS11,OUT017,3602.058341715002
6947,NCA53,OUT019,-934.2864829658856
6948,NCN30,OUT010,-41.350193877909305
6949,FDW32,OUT046,1009.3269901265924
6950,NCR42,OUT010,-860.9383698037611
6951,FDU33,OUT035,1068.4078832130126
6952,FDN15,OUT019,-126.99485334931273
6953,FDD51,OUT019,-993.8019057601018
6954,FDF14,OUT045,2731.386711444424
6955,NCN19,OUT019,1536.3531835140568
6956,NCO43,OUT013,1922.5035459458538
6957,FDT19,OUT049,2792.873905692073
6958,DRK12,OUT013,1089.5187387985752
6959,DRM49,OUT045,1045.2095380647752
6960,FDX43,OUT017,2770.7189633856988
6961,FDS14,OUT035,2746.1825509065848
6962,NCK07,OUT049,2815.822563267757
6963,FDO19,OUT017,1118.802358094782
6964,FDH32,OUT013,1896.4509745707846
6965,NCZ41,OUT018,1600.9181585559434
6966,FDL32,OUT010,-94.87488614368431
6967,FDC44,OUT017,1894.8624563320727
6968,FDQ59,OUT013,1084.3018160352024
6969,NCO54,OUT013,1074.7908134235704
6970,DRH36,OUT046,1033.3351279863923
6971,FDY35,OUT035,1082.1434363732671
6972,FDA46,OUT017,3567.314042984207
6973,NCL18,OUT035,3507.814606838194
6974,FDL57,OUT049,3624.97505048736
6975,NCP50,OUT018,781.4739353219425
6976,FDZ25,OUT019,711.6157856065558
6977,FDH24,OUT046,2677.115419450569
6978,FDQ26,OUT017,1107.3201629325436
6979,NCK17,OUT019,-927.9725454854765
6980,FDO46,OUT027,4974.118715951476
6981,FDW50,OUT035,2724.632119967295
6982,FDD29,OUT049,3647.0537502880943
6983,FDU26,OUT019,-139.25846336655763
6984,FDX04,OUT027,2466.4708918678534
6985,FDH31,OUT027,3316.043223693978
6986,FDJ45,OUT019,-983.7931256128988
6987,FDX55,OUT035,3551.593133205951
6988,FDR02,OUT046,1860.972785311662
6989,NCP55,OUT045,1069.261780425302
6990,FDT28,OUT017,2759.690110485868
