Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,establishment_age,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_MRP_Categories,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
NCT30,9.1,NA,0.080277707,Non perishable,47.2718,OUT035,15,0,1,850.8924,1,False,True,False,False
FDX15,17.2,Low Fat,0.156935553,Meats,160.6578,OUT018,10,1,0,1925.4936,3,False,False,True,False
FDX58,13.15,Low Fat,0.044011225,Processed Foods,181.295,OUT017,12,0,1,4028.09,3,False,True,False,False
FDQ08,15.7,NA,0.031685529,Fruits and Vegetables,63.1536,OUT010,21,0,0,122.5072,1,True,False,False,False
DRL23,18.35,NA,0.015291576,Drinks,106.1938,OUT013,32,2,0,1607.907,2,False,True,False,False
FDA25,16.5,Regular,0.068112874,Processed Foods,104.599,OUT035,15,0,1,2889.572,2,False,True,False,False
FDV09,12.1,Low Fat,0.020600553,Processed Foods,147.5734,OUT049,20,1,2,3414.8882,3,False,True,False,False
FDQ46,7.51,Low Fat,0.10423592,Processed Foods,111.7544,OUT018,10,1,0,2460.7968,2,False,False,True,False
FDH41,9.0,Low Fat,0.081614376,Processed Foods,214.7534,OUT027,34,1,0,5806.4418,4,False,False,False,True
FDY20,12.5,NA,0.082215187,Fruits and Vegetables,91.4488,OUT017,12,0,1,1086.5856,1,False,True,False,False
FDO37,8.06,Low Fat,0.021372636,Starchy Foods,231.7326,OUT035,15,0,1,5313.7498,4,False,True,False,False
FDZ55,6.055,NA,0.025460232,Fruits and Vegetables,160.892,OUT045,17,0,1,1917.504,3,False,True,False,False
FDS32,17.75,NA,0.029510313,Fruits and Vegetables,141.9838,OUT027,34,1,0,4354.9978,2,False,False,False,True
FDV50,14.3,Low Fat,0.122761775,Drinks,124.373,OUT049,20,1,2,2093.941,2,False,True,False,False
NCV30,20.2,NA,0.066065799,Non perishable,61.351,OUT045,17,0,1,1201.769,1,False,True,False,False
FDP16,18.6,Low Fat,0.039454924,Processed Foods,244.0802,OUT018,10,1,0,3193.8426,4,False,False,True,False
FDW39,6.69,Regular,0.036910398,Meats,175.037,OUT046,22,0,2,2117.244,3,False,True,False,False
FDN39,19.35,Regular,0.0,Meats,169.0816,OUT013,32,2,0,3523.4136,3,False,True,False,False
FDV55,17.75,NA,0.055159054,Fruits and Vegetables,145.6444,OUT049,20,1,2,2467.4548,3,False,True,False,False
FDZ20,16.1,NA,0.034300475,Fruits and Vegetables,253.2356,OUT035,15,0,1,5849.7188,4,False,True,False,False
FDK02,12.5,Low Fat,0.112399145,Processed Foods,120.444,OUT049,20,1,2,1438.128,2,False,True,False,False
FDK10,5.785,Regular,0.040523265,Processed Foods,177.866,OUT018,10,1,0,4853.682,3,False,False,True,False
NCQ41,14.8,NA,0.019559746,Non perishable,193.7794,OUT018,10,1,0,2926.191,4,False,False,True,False
FDA11,7.75,Low Fat,0.043483398,Processed Foods,94.3436,OUT017,12,0,1,2363.59,2,False,True,False,False
FDN13,18.6,Low Fat,0.152366659,Starchy Foods,98.5358,OUT045,17,0,1,1306.9654,2,False,True,False,False
NCA42,6.965,NA,0.047784475,Non perishable,158.8604,OUT010,21,0,0,316.9208,3,True,False,False,False
NCX30,16.7,NA,0.026598474,Non perishable,245.8776,OUT013,32,2,0,4210.5192,4,False,True,False,False
FDL10,8.395,Low Fat,0.039300964,Processed Foods,99.5042,OUT027,34,1,0,1884.8798,2,False,False,False,True
FDQ33,13.35,Low Fat,0.091348964,Processed Foods,150.3708,OUT049,20,1,2,4363.6532,3,False,True,False,False
NCE42,21.1,NA,0.010602292,Non perishable,235.3958,OUT046,22,0,2,3271.7412,4,False,True,False,False
FDH58,12.3,Low Fat,0.0,Processed Foods,116.4834,OUT018,10,1,0,1842.9344,2,False,False,True,False
FDF33,7.97,Low Fat,0.021579162,Meats,105.9596,OUT045,17,0,1,2049.3324,2,False,True,False,False
DRK49,14.15,NA,0.03593692,Drinks,41.0138,OUT035,15,0,1,771.6622,1,False,True,False,False
NCK19,9.8,NA,0.09046564,Non perishable,193.6478,OUT046,22,0,2,3099.9648,4,False,True,False,False
FDT24,12.35,Regular,0.0,Processed Foods,75.9328,OUT027,34,1,0,3012.0792,1,False,False,False,True
FDI57,19.85,Low Fat,0.054245722,Meats,196.0768,OUT018,10,1,0,5518.1504,4,False,False,True,False
NCQ06,13.0,NA,0.041621987,Non perishable,253.6014,OUT027,34,1,0,6630.0364,4,False,False,False,True
FDB16,8.21,Low Fat,0.044888397,Drinks,87.3198,OUT013,32,2,0,610.5386,1,False,True,False,False
FDB57,20.25,NA,0.018805105,Fruits and Vegetables,220.6772,OUT046,22,0,2,2223.772,4,False,True,False,False
DRD13,15.0,NA,0.049279392,Drinks,65.7168,OUT018,10,1,0,575.2512,1,False,False,True,False
FDC41,15.6,Low Fat,0.116815953,Processed Foods,75.567,OUT013,32,2,0,1684.474,1,False,True,False,False
FDW59,13.15,Low Fat,0.020698674,Starchy Foods,86.3566,OUT013,32,2,0,1099.2358,1,False,True,False,False
FDO49,10.6,Regular,0.033103556,Starchy Foods,48.9008,OUT049,20,1,2,708.4112,1,False,True,False,False
FDO08,11.1,NA,0.090008963,Fruits and Vegetables,164.0526,OUT010,21,0,0,164.4526,3,True,False,False,False
NCV06,11.3,NA,0.116750407,Non perishable,195.2478,OUT019,34,0,2,193.7478,4,True,False,False,False
NCY06,15.25,NA,0.061184804,Non perishable,132.0968,OUT046,22,0,2,3914.904,2,False,True,False,False
FDL03,19.25,Regular,0.027190917,Meats,194.811,OUT018,10,1,0,2160.521,4,False,False,True,False
NCL31,7.39,NA,0.120467994,Non perishable,145.147,OUT049,20,1,2,5296.439,3,False,True,False,False
FDU46,10.3,Regular,0.011189235,Processed Foods,86.654,OUT017,12,0,1,2423.512,1,False,True,False,False
FDF04,17.5,Low Fat,0.013714183,Processed Foods,259.2304,OUT017,12,0,1,2841.6344,4,False,True,False,False
FDX31,20.35,NA,0.0,Fruits and Vegetables,234.7958,OUT019,34,0,2,467.3916,4,True,False,False,False
FDI24,10.3,Low Fat,0.078728915,Processed Foods,178.437,OUT035,15,0,1,2822.992,3,False,True,False,False
FDY28,7.47,Regular,0.26639671,Processed Foods,215.6218,OUT019,34,0,2,641.1654,4,True,False,False,False
DRN11,7.85,NA,0.163902159,Drinks,143.3444,OUT017,12,0,1,1596.5884,3,False,True,False,False
FDB10,10.0,Low Fat,0.067312613,Processed Foods,234.359,OUT049,20,1,2,3072.667,4,False,True,False,False
FDI60,7.22,Regular,0.03832122,Processed Foods,61.851,OUT046,22,0,2,822.263,1,False,True,False,False
FDN15,17.5,Low Fat,0.016653022,Meats,139.518,OUT027,34,1,0,2936.178,2,False,False,False,True
NCE18,10.0,NA,0.021421289,Non perishable,248.375,OUT035,15,0,1,7240.575,4,False,True,False,False
NCE43,12.5,NA,0.102941345,Non perishable,171.2448,OUT027,34,1,0,4602.0096,3,False,False,False,True
NCN53,5.175,NA,0.030479118,Non perishable,33.2874,OUT018,10,1,0,635.1732,1,False,False,True,False
NCX41,19.0,NA,0.031024168,Non perishable,210.5244,OUT019,34,0,2,1482.0708,4,True,False,False,False
FDO52,11.6,Regular,0.077100381,Processed Foods,172.4106,OUT013,32,2,0,1539.9954,3,False,True,False,False
FDW45,18.0,Low Fat,0.038978526,Processed Foods,148.6418,OUT013,32,2,0,2795.6942,3,False,True,False,False
FDN45,19.35,Low Fat,0.117530851,Processed Foods,222.7088,OUT027,34,1,0,4026.7584,4,False,False,False,True
FDD38,16.75,Regular,0.008238064,Processed Foods,101.9674,OUT017,12,0,1,1528.011,2,False,True,False,False
FDK27,11.0,Low Fat,0.015664229,Meats,122.2756,OUT019,34,0,2,121.1756,2,True,False,False,False
FDG40,13.65,Low Fat,0.039824346,Processed Foods,32.8558,OUT046,22,0,2,645.1602,1,False,True,False,False
FDA34,11.5,Low Fat,0.014883661,Starchy Foods,174.508,OUT049,20,1,2,3635.268,3,False,True,False,False
FDX48,17.75,Regular,0.038102203,Processed Foods,154.0656,OUT017,12,0,1,1390.1904,3,False,True,False,False
FDY37,17.0,Regular,0.026440214,Processed Foods,143.647,OUT027,34,1,0,2862.94,3,False,False,False,True
DRE48,8.43,NA,0.017396308,Drinks,196.0768,OUT018,10,1,0,4138.6128,4,False,False,True,False
FDT58,9.0,Low Fat,0.086088353,Processed Foods,168.7816,OUT049,20,1,2,3355.632,3,False,True,False,False
FDA19,7.52,NA,0.092272132,Fruits and Vegetables,128.7994,OUT010,21,0,0,128.4994,2,True,False,False,False
FDG52,13.65,Low Fat,0.065618434,Processed Foods,47.6402,OUT035,15,0,1,459.402,1,False,True,False,False
FDA32,14.0,NA,0.052691046,Fruits and Vegetables,216.3192,OUT019,34,0,2,215.7192,4,True,False,False,False
NCM19,12.65,NA,0.047333044,Non perishable,113.8202,OUT045,17,0,1,1800.3232,2,False,True,False,False
NCF42,17.35,NA,0.167722519,Non perishable,176.3712,OUT045,17,0,1,1054.6272,3,False,True,False,False
FDV23,11.0,Low Fat,0.105816753,Starchy Foods,126.0046,OUT035,15,0,1,871.5322,2,False,True,False,False
DRA59,8.27,NA,0.214125129,Drinks,183.9924,OUT010,21,0,0,185.0924,3,True,False,False,False
FDA01,15.0,Regular,0.054114924,Processed Foods,58.4904,OUT027,34,1,0,1054.6272,1,False,False,False,True
FDX44,9.3,NA,0.042758477,Fruits and Vegetables,88.4172,OUT027,34,1,0,2051.9956,1,False,False,False,True
FDW25,5.175,Low Fat,0.037391881,Processed Foods,83.2224,OUT035,15,0,1,1789.6704,1,False,True,False,False
NCM05,6.825,NA,0.104784329,Non perishable,266.0226,OUT019,34,0,2,528.6452,4,True,False,False,False
NCJ54,9.895,NA,0.060055757,Non perishable,234.2642,OUT035,15,0,1,3717.8272,4,False,True,False,False
NCK07,10.65,NA,0.048885018,Non perishable,166.1526,OUT018,10,1,0,1973.4312,3,False,False,True,False
NCX05,15.2,NA,0.097611115,Non perishable,116.5492,OUT017,12,0,1,810.9444,2,False,True,False,False
FDV39,11.3,Low Fat,0.007279889,Meats,199.3426,OUT046,22,0,2,2372.9112,4,False,True,False,False
FDI19,15.1,Low Fat,0.0,Meats,244.2512,OUT045,17,0,1,3635.268,4,False,True,False,False
FDT12,6.215,Regular,0.049621701,Processed Foods,226.1062,OUT046,22,0,2,4739.8302,4,False,True,False,False
FDF12,8.235,Low Fat,0.08235926,Processed Foods,147.6076,OUT013,32,2,0,3103.9596,3,False,True,False,False
NCQ54,17.7,NA,0.012481638,Non perishable,168.3474,OUT027,34,1,0,5221.8694,3,False,False,False,True
FDU10,10.1,Regular,0.045653999,Processed Foods,35.6848,OUT013,32,2,0,633.8416,1,False,True,False,False
NCK53,11.6,NA,0.037734334,Non perishable,98.1042,OUT018,10,1,0,2678.5134,2,False,False,True,False
FDB51,6.92,Low Fat,0.038454076,Drinks,61.5852,OUT046,22,0,2,813.6076,1,False,True,False,False
FDT10,16.7,Regular,0.062395455,Processed Foods,57.6562,OUT017,12,0,1,533.3058,1,False,True,False,False
NCU53,5.485,NA,0.042716235,Non perishable,164.8842,OUT013,32,2,0,2155.1946,3,False,True,False,False
FDJ40,13.6,Regular,0.049547993,Processed Foods,108.6912,OUT013,32,2,0,2402.2064,2,False,True,False,False
NCQ05,11.395,NA,0.037829469,Non perishable,151.0708,OUT019,34,0,2,451.4124,3,True,False,False,False
FDV15,10.3,Low Fat,0.146172453,Meats,103.3648,OUT046,22,0,2,3219.8088,2,False,True,False,False
FDD41,6.765,Regular,0.08739577,Processed Foods,105.3306,OUT049,20,1,2,836.2448,2,False,True,False,False
FDT20,10.5,NA,0.041479396,Fruits and Vegetables,36.8164,OUT045,17,0,1,772.328,1,False,True,False,False
FDM44,12.5,NA,0.031023835,Fruits and Vegetables,104.099,OUT013,32,2,0,309.597,2,False,True,False,False
FDG21,17.35,Regular,0.0,Meats,150.205,OUT045,17,0,1,5992.2,3,False,True,False,False
DRZ11,8.85,NA,0.112893431,Drinks,123.3388,OUT045,17,0,1,2972.1312,2,False,True,False,False
FDC59,16.7,Regular,0.054851438,Starchy Foods,64.4168,OUT018,10,1,0,830.9184,1,False,False,True,False
NCD43,8.85,NA,0.016052446,Non perishable,106.7964,OUT045,17,0,1,1367.5532,2,False,True,False,False
DRL49,13.15,NA,0.094450618,Drinks,141.4812,OUT010,21,0,0,284.9624,2,True,False,False,False
NCE07,8.18,NA,0.02197698,Non perishable,140.6154,OUT010,21,0,0,425.4462,2,True,False,False,False
FDM02,12.5,Regular,0.074152133,Processed Foods,88.6198,OUT017,12,0,1,1395.5168,1,False,True,False,False
DRJ49,6.865,NA,0.014072399,Drinks,127.3652,OUT017,12,0,1,1679.1476,2,False,True,False,False
FDY25,12.0,Low Fat,0.034112833,Processed Foods,180.1976,OUT018,10,1,0,3984.1472,3,False,False,True,False
DRH39,20.7,Low Fat,0.0,Drinks,75.967,OUT019,34,0,2,153.134,1,True,False,False,False
FDB09,16.25,NA,0.100493148,Fruits and Vegetables,123.1046,OUT019,34,0,2,124.5046,2,True,False,False,False
FDM38,5.885,Regular,0.092771309,Processed Foods,54.1982,OUT046,22,0,2,999.3658,1,False,True,False,False
FDY22,16.5,Regular,0.159690469,Processed Foods,142.4128,OUT035,15,0,1,575.2512,3,False,True,False,False
FDP48,7.52,Regular,0.044272226,Processed Foods,181.395,OUT017,12,0,1,2563.33,3,False,True,False,False
NCT05,10.895,NA,0.020934413,Non perishable,256.5672,OUT013,32,2,0,4090.6752,4,False,True,False,False
NCS06,7.935,NA,0.0,Non perishable,263.691,OUT046,22,0,2,788.973,4,False,True,False,False
FDD47,7.6,Regular,0.142632186,Starchy Foods,172.3448,OUT049,20,1,2,4431.5648,3,False,True,False,False
FDZ49,11.0,Regular,0.13341564,Processed Foods,218.7798,OUT045,17,0,1,2203.798,4,False,True,False,False
FDW59,13.15,Low Fat,0.020711996,Starchy Foods,82.7566,OUT035,15,0,1,1691.132,1,False,True,False,False
DRO47,10.195,NA,0.112399145,Drinks,111.686,OUT049,20,1,2,2263.72,2,False,True,False,False
FDR46,16.85,Low Fat,0.139700397,Processed Foods,147.776,OUT045,17,0,1,2490.092,3,False,True,False,False
FDY59,8.195,Low Fat,0.031377308,Processed Foods,93.6462,OUT013,32,2,0,925.462,1,False,True,False,False
NCU05,11.8,NA,0.058855357,Non perishable,79.1618,OUT045,17,0,1,2336.2922,1,False,True,False,False
DRJ25,14.6,NA,0.151180862,Drinks,47.5692,OUT018,10,1,0,443.4228,1,False,False,True,False
FDU28,19.2,Regular,0.09391835,Processed Foods,189.8214,OUT046,22,0,2,942.107,4,False,True,False,False
FDL50,12.15,Regular,0.042378864,Processed Foods,125.4046,OUT049,20,1,2,1867.569,2,False,True,False,False
FDA43,10.895,NA,0.064939211,Fruits and Vegetables,194.1794,OUT018,10,1,0,2340.9528,4,False,False,True,False
FDD08,8.3,NA,0.035183156,Fruits and Vegetables,37.8506,OUT027,34,1,0,417.4566,1,False,False,False,True
FDJ57,7.42,Regular,0.021661527,Meats,187.7582,OUT018,10,1,0,2600.6148,4,False,False,True,False
FDC39,7.405,Low Fat,0.159165324,Drinks,207.1296,OUT035,15,0,1,3739.1328,4,False,True,False,False
FDQ58,7.315,Low Fat,0.0,Processed Foods,153.734,OUT035,15,0,1,2756.412,3,False,True,False,False
FDA22,7.435,Low Fat,0.084436394,Starchy Foods,168.6158,OUT035,15,0,1,4512.1266,3,False,True,False,False
FDP39,12.65,Low Fat,0.069532901,Meats,51.8324,OUT049,20,1,2,1090.5804,1,False,True,False,False
FDV44,8.365,NA,0.039836895,Fruits and Vegetables,191.6188,OUT035,15,0,1,2094.6068,4,False,True,False,False
FDE04,19.75,Regular,0.018019662,Processed Foods,181.566,OUT035,15,0,1,2876.256,3,False,True,False,False
NCO30,19.5,NA,0.015711807,Non perishable,181.8608,OUT013,32,2,0,4042.7376,3,False,True,False,False
FDA44,19.7,NA,0.053330653,Fruits and Vegetables,56.793,OUT045,17,0,1,848.895,1,False,True,False,False
FDI16,14.0,Regular,0.227260689,Processed Foods,54.364,OUT010,21,0,0,159.792,1,True,False,False,False
FDM15,11.8,Regular,0.057410724,Meats,149.5366,OUT035,15,0,1,1813.6392,3,False,True,False,False
DRJ13,12.65,NA,0.062878412,Drinks,160.9578,OUT035,15,0,1,4332.3606,3,False,True,False,False
FDT48,4.92,Low Fat,0.0,Processed Foods,196.5084,OUT027,34,1,0,793.6336,4,False,False,False,True
FDH33,12.85,Low Fat,0.121725411,Processed Foods,45.1428,OUT046,22,0,2,527.3136,1,False,True,False,False
FDE14,13.65,Regular,0.031439206,Processed Foods,100.07,OUT035,15,0,1,2596.62,2,False,True,False,False
FDE26,9.3,Low Fat,0.088931701,Processed Foods,143.3786,OUT013,32,2,0,3034.0506,3,False,True,False,False
FDN08,7.72,NA,0.0,Fruits and Vegetables,117.7466,OUT018,10,1,0,1296.3126,2,False,False,True,False
NCO29,11.15,NA,0.032387589,Non perishable,164.3526,OUT018,10,1,0,2960.1468,3,False,False,True,False
FDK60,16.5,Regular,0.094010215,Processed Foods,95.2068,OUT049,20,1,2,777.6544,2,False,True,False,False
FDX40,12.85,Low Fat,0.173324207,Processed Foods,39.9164,OUT019,34,0,2,38.6164,1,True,False,False,False
FDX15,17.2,Low Fat,0.156541861,Meats,162.4578,OUT049,20,1,2,2888.2404,3,False,True,False,False
FDO28,5.765,Low Fat,0.071948252,Processed Foods,121.6098,OUT027,34,1,0,482.0392,2,False,False,False,True
NCL05,19.6,NA,0.048092778,Non perishable,44.477,OUT018,10,1,0,432.77,1,False,False,True,False
FDT04,17.25,Low Fat,0.107258822,Processed Foods,40.1822,OUT045,17,0,1,510.6686,1,False,True,False,False
FDS26,20.35,Low Fat,0.089975294,Drinks,261.6594,OUT017,12,0,1,7588.1226,4,False,True,False,False
FDV50,14.3,Low Fat,0.123070513,Drinks,121.173,OUT018,10,1,0,2093.941,2,False,False,True,False
FDG02,7.855,Low Fat,0.019716846,Processed Foods,191.9188,OUT019,34,0,2,571.2564,4,True,False,False,False
FDC28,7.905,Low Fat,0.054986919,Processed Foods,108.6254,OUT046,22,0,2,1844.9318,2,False,True,False,False
FDK21,7.905,Low Fat,0.010027885,Processed Foods,249.6408,OUT049,20,1,2,3254.4304,4,False,True,False,False
NCO42,21.25,NA,0.024795057,Non perishable,147.4102,OUT017,12,0,1,3791.0652,3,False,True,False,False
FDB46,10.5,Regular,0.093954022,Processed Foods,211.8244,OUT045,17,0,1,3387.5904,4,False,True,False,False
NCH54,13.5,NA,0.127234249,Non perishable,158.392,OUT019,34,0,2,159.792,3,True,False,False,False
FDL26,18.0,Low Fat,0.073606829,Processed Foods,156.6972,OUT017,12,0,1,4206.5244,3,False,True,False,False
NCQ30,7.725,NA,0.029131242,Non perishable,123.8414,OUT045,17,0,1,487.3656,2,False,True,False,False
FDY50,5.8,Low Fat,0.130931048,Drinks,89.9172,OUT035,15,0,1,1516.6924,1,False,True,False,False
FDX20,7.365,NA,0.074517508,Fruits and Vegetables,227.372,OUT019,34,0,2,452.744,4,True,False,False,False
FDQ34,10.85,Low Fat,0.162211939,Processed Foods,107.0622,OUT035,15,0,1,741.0354,2,False,True,False,False
FDN39,19.35,Regular,0.065507999,Meats,168.9816,OUT035,15,0,1,2852.2872,3,False,True,False,False
FDB17,13.15,Low Fat,0.036672107,Processed Foods,182.5976,OUT046,22,0,2,4165.2448,3,False,True,False,False
FDQ31,5.785,NA,0.053802405,Fruits and Vegetables,85.9856,OUT013,32,2,0,1494.0552,1,False,True,False,False
FDG59,15.85,Low Fat,0.043025208,Starchy Foods,37.6164,OUT027,34,1,0,810.9444,1,False,False,False,True
FDO56,10.195,NA,0.045073782,Fruits and Vegetables,119.1808,OUT045,17,0,1,468.7232,2,False,True,False,False
FDX11,16.0,Regular,0.106968577,Processed Foods,180.5634,OUT045,17,0,1,2726.451,3,False,True,False,False
FDJ32,10.695,NA,0.057744249,Fruits and Vegetables,61.2536,OUT013,32,2,0,673.7896,1,False,True,False,False
FDV31,9.8,NA,0.0,Fruits and Vegetables,175.237,OUT049,20,1,2,3881.614,3,False,True,False,False
FDB20,7.72,NA,0.052086085,Fruits and Vegetables,76.8986,OUT045,17,0,1,467.3916,1,False,True,False,False
FDQ45,9.5,Regular,0.019114349,Processed Foods,182.1608,OUT019,34,0,2,367.5216,3,True,False,False,False
FDW27,5.86,Regular,0.151087845,Meats,155.1314,OUT049,20,1,2,1551.314,3,False,True,False,False
NCT53,5.4,NA,0.048388423,Non perishable,163.0526,OUT017,12,0,1,2302.3364,3,False,True,False,False
NCS41,12.85,NA,0.053185208,Non perishable,182.9608,OUT027,34,1,0,1653.8472,3,False,False,False,True
DRI47,14.7,NA,0.035016091,Drinks,144.3128,OUT010,21,0,0,431.4384,3,True,False,False,False
NCJ42,19.75,NA,0.01433033,Non perishable,104.2332,OUT045,17,0,1,2153.1972,2,False,True,False,False
NCS17,18.6,NA,0.080626601,Non perishable,92.5436,OUT049,20,1,2,378.1744,1,False,True,False,False
NCO41,12.5,NA,0.018887088,Non perishable,98.8384,OUT045,17,0,1,1280.9992,2,False,True,False,False
FDC05,13.1,Regular,0.099343352,Processed Foods,198.1768,OUT017,12,0,1,1970.768,4,False,True,False,False
FDX34,6.195,Low Fat,0.071971918,Processed Foods,121.3098,OUT035,15,0,1,4820.392,2,False,True,False,False
FDL10,8.395,Low Fat,0.039553606,Processed Foods,99.1042,OUT049,20,1,2,2579.3092,2,False,True,False,False
FDQ58,7.315,Low Fat,0.0,Processed Foods,154.534,OUT019,34,0,2,459.402,3,True,False,False,False
FDT56,16.0,NA,0.115826834,Fruits and Vegetables,56.0246,OUT045,17,0,1,695.0952,1,False,True,False,False
FDZ28,20.0,Regular,0.051702257,Processed Foods,125.8678,OUT018,10,1,0,763.0068,2,False,False,True,False
DRI11,8.26,NA,0.03447406,Drinks,117.0834,OUT045,17,0,1,1612.5676,2,False,True,False,False
DRJ49,6.865,NA,0.0,Drinks,129.9652,OUT013,32,2,0,2324.9736,2,False,True,False,False
DRK37,5.0,NA,0.04379158,Drinks,189.053,OUT027,34,1,0,6261.849,4,False,False,False,True
FDR20,20.0,NA,0.0,Fruits and Vegetables,46.4744,OUT010,21,0,0,45.2744,1,True,False,False,False
DRG13,17.25,NA,0.037006076,Drinks,164.7526,OUT027,34,1,0,4111.315,3,False,False,False,True
NCN14,19.1,NA,0.09147267,Non perishable,184.6608,OUT027,34,1,0,2756.412,3,False,False,False,True
FDV13,17.35,Regular,0.027723342,Processed Foods,89.6856,OUT018,10,1,0,2109.2544,1,False,False,True,False
FDU44,12.15,NA,0.102295904,Fruits and Vegetables,162.3552,OUT019,34,0,2,487.3656,3,True,False,False,False
FDO03,10.395,Regular,0.037033223,Meats,227.9352,OUT018,10,1,0,4809.7392,4,False,False,True,False
FDT34,9.3,Low Fat,0.174350275,Processed Foods,104.4964,OUT046,22,0,2,2419.5172,2,False,True,False,False
FDP21,7.42,Regular,0.025886443,Processed Foods,189.1872,OUT017,12,0,1,4727.18,4,False,True,False,False
NCI54,15.2,NA,0.0,Non perishable,110.4912,OUT017,12,0,1,1637.868,2,False,True,False,False
FDE22,9.695,Low Fat,0.029567218,Processed Foods,160.492,OUT035,15,0,1,4314.384,3,False,True,False,False
FDJ57,7.42,Regular,0.021695674,Meats,185.3582,OUT017,12,0,1,3715.164,3,False,True,False,False
FDT08,13.65,NA,0.049209192,Fruits and Vegetables,150.005,OUT035,15,0,1,2247.075,3,False,True,False,False
NCP54,15.35,NA,0.035292855,Non perishable,124.573,OUT018,10,1,0,1601.249,2,False,False,True,False
NCK53,11.6,NA,0.037574137,Non perishable,100.0042,OUT035,15,0,1,2976.126,2,False,True,False,False
NCQ42,20.35,NA,0.0,Non perishable,125.1678,OUT017,12,0,1,1907.517,2,False,True,False,False
FDW21,5.34,Regular,0.005997615,Processed Foods,100.4358,OUT017,12,0,1,1508.037,2,False,True,False,False
